date,symbol,gap_percentage,previous_close,open,high,low,close,volume,dollar_change
2024-02-15 05:00:00+00:00,CHNR,153.1,1.03,2.61,8.85,2.41,3.47,64203430,1.58
2023-08-02 04:00:00+00:00,AIFF,152.91,0.28,0.7,0.9,0.5,0.58,118836901,0.42
2024-12-18 05:00:00+00:00,CGTX,152.8,0.45,1.15,1.29,0.55,0.58,289407396,0.7
2023-05-30 04:00:00+00:00,ACON,152.54,0.59,1.49,1.52,0.92,1.05,41012700,0.9
2024-09-16 04:00:00+00:00,NCNA,152.36,2.54,6.41,8.25,5.71,6.37,66827952,3.87
2025-01-02 05:00:00+00:00,CISS,152.28,0.57,1.44,1.6,1.4,1.6,327447,0.87
2024-06-07 04:00:00+00:00,VERO,152.26,0.59,1.48,1.59,0.83,0.93,69554368,0.89
2024-12-10 05:00:00+00:00,CMRX,152.02,0.86,2.18,3.39,2.05,2.76,182027077,1.32
2023-05-04 04:00:00+00:00,SNGX,150.7,1.42,3.56,4.2,2.0,2.28,36756811,2.14
2023-12-28 05:00:00+00:00,CING,150.63,3.99,10.0,12.7,8.11,9.82,26709908,6.01
2024-12-04 05:00:00+00:00,CNEY,150.32,0.32,0.79,0.86,0.51,0.51,164128410,0.47
2024-03-08 05:00:00+00:00,AIMD,150.0,1.12,2.8,3.1,1.8,2.05,55065043,1.68
2024-05-20 04:00:00+00:00,GTBP,150.0,3.12,7.8,10.66,6.66,7.8,65006720,4.68
2024-10-09 04:00:00+00:00,SQNS,149.51,1.03,2.57,2.67,2.36,2.4,153043,1.54
2024-10-28 04:00:00+00:00,AMIX,149.29,7.71,19.22,21.49,11.81,12.38,18364937,11.51
2024-02-07 05:00:00+00:00,HOLO,149.01,1.51,3.76,18.64,3.3,18.0,194069467,2.25
2024-02-13 05:00:00+00:00,ARBB,147.4,1.54,3.81,4.55,2.25,2.59,21427831,2.27
2024-12-19 05:00:00+00:00,PRFX,147.0,2.17,5.36,16.63,4.56,11.16,95400594,3.19
2024-11-20 05:00:00+00:00,QSI,146.45,0.63,1.56,1.89,1.24,1.39,283142975,0.93
2024-09-19 04:00:00+00:00,XCUR,146.29,2.29,5.64,6.0,3.46,3.93,17935720,3.35
2024-12-31 05:00:00+00:00,ONCO,144.85,0.44,1.07,2.11,0.62,0.63,270740858,0.63
2023-11-06 05:00:00+00:00,RMCO,144.84,7.9,19.35,22.97,6.7,9.94,539907,11.45
2024-10-08 04:00:00+00:00,AZ,144.74,0.76,1.86,2.0,1.76,1.93,170397,1.1
2023-11-17 05:00:00+00:00,SGD,144.55,3.03,7.41,8.42,4.06,4.21,35920201,4.38
2024-10-04 04:00:00+00:00,PEV,143.4,0.35,0.85,1.16,0.69,1.07,228421701,0.5
2024-08-22 04:00:00+00:00,STAF,143.33,1.2,2.92,4.64,2.63,3.06,76996400,1.72
2024-07-25 04:00:00+00:00,POAI,142.99,1.07,2.6,2.99,1.62,1.87,161085026,1.53
2023-05-01 04:00:00+00:00,QH,142.81,1.5,3.63,5.4,2.1,2.42,61256253,2.13
2024-09-03 04:00:00+00:00,SIFY,142.78,0.33,0.8,0.91,0.63,0.66,241849104,0.47
2023-02-02 05:00:00+00:00,TENX,142.6,1.69,4.1,4.3,2.16,2.21,29759863,2.41
2023-01-20 05:00:00+00:00,GNS,142.58,2.09,5.07,5.19,2.77,3.24,229758274,2.98
2024-09-19 04:00:00+00:00,ZEO,142.11,1.14,2.76,4.0,2.21,2.6,59973190,1.62
2024-03-01 05:00:00+00:00,BIVI,141.13,1.24,2.99,3.31,1.76,1.89,92685744,1.75
2024-06-06 04:00:00+00:00,VRAX,141.12,1.07,2.58,2.8,1.85,1.97,79771600,1.51
2023-04-24 04:00:00+00:00,INAB,140.95,1.05,2.53,3.95,2.13,3.0,168142301,1.48
2024-01-29 05:00:00+00:00,ONMD,140.8,0.51,1.23,1.65,0.98,1.37,77679753,0.72
2023-06-14 04:00:00+00:00,NXTT,140.4,8.44,20.29,23.16,12.88,14.41,16235639,11.85
2024-12-17 05:00:00+00:00,TNXP,139.62,0.53,1.27,1.3,0.32,0.33,1018323348,0.74
2023-03-21 04:00:00+00:00,CISO,139.13,0.23,0.55,0.57,0.37,0.39,102954976,0.32
2025-01-02 05:00:00+00:00,REVB,138.61,0.46,1.1,1.26,0.59,0.66,108103861,0.64
2023-12-06 05:00:00+00:00,SERA,138.57,2.1,5.01,9.86,4.11,5.49,78819468,2.91
2024-06-24 04:00:00+00:00,AGFY,138.1,0.25,0.6,0.74,0.39,0.43,293880083,0.35
2024-12-06 05:00:00+00:00,ALBT,137.59,2.66,6.32,6.55,3.79,4.12,48779230,3.66
2024-02-29 05:00:00+00:00,ENVB,137.06,0.83,1.97,2.92,1.32,1.45,176922601,1.14
2024-11-06 05:00:00+00:00,SONN,137.05,4.21,9.98,10.02,3.4,3.73,24943562,5.77
2024-02-27 05:00:00+00:00,JANX,137.02,15.1,35.79,52.0,34.25,49.75,15491597,20.69
2023-12-26 05:00:00+00:00,ARBB,136.84,0.95,2.25,4.54,2.15,2.59,99437044,1.3
2024-09-24 04:00:00+00:00,MSS,136.36,0.71,1.69,1.89,1.27,1.59,101715608,0.97
2024-12-18 05:00:00+00:00,PLRZ,136.19,1.05,2.48,4.8,2.41,3.29,137323819,1.43
2024-08-19 04:00:00+00:00,VRAX,135.68,2.13,5.02,9.0,4.31,5.15,94120629,2.89
2024-09-12 04:00:00+00:00,TNON,135.29,3.06,7.2,9.62,3.82,4.4,37198147,4.14
2024-12-23 05:00:00+00:00,TRAW,135.06,5.02,11.8,19.44,11.11,12.57,28352011,6.78
2024-03-27 04:00:00+00:00,IBIO,134.78,1.15,2.7,4.03,2.3,3.36,170421145,1.55
2024-12-10 05:00:00+00:00,CPIX,134.68,1.24,2.91,3.05,2.21,2.44,93532705,1.67
2024-10-23 04:00:00+00:00,BSGM,134.04,0.47,1.1,1.26,0.69,1.0,4726260,0.63
2024-01-05 05:00:00+00:00,AIMD,133.82,1.73,4.04,4.29,2.52,2.74,30526975,2.31
2023-03-07 05:00:00+00:00,VRAX,133.82,0.66,1.55,1.6,1.12,1.21,68653532,0.89
2024-02-06 05:00:00+00:00,TENX,132.91,8.72,20.31,21.46,10.7,11.45,9428121,11.59
2024-04-22 04:00:00+00:00,MTTR,132.76,1.74,4.05,4.99,3.24,4.8,72294547,2.31
2024-02-20 05:00:00+00:00,SCNX,132.68,4.59,10.68,13.9,7.6,9.09,12436449,6.09
2023-09-01 04:00:00+00:00,TAOP,132.14,2.24,5.2,5.33,3.03,3.4,17730463,2.96
2024-09-11 04:00:00+00:00,CNEY,131.39,0.3,0.69,1.6,0.69,1.39,347476067,0.39
2023-04-18 04:00:00+00:00,CHR,131.25,0.48,1.11,1.25,0.68,0.71,60849029,0.63
2024-04-26 04:00:00+00:00,BDRX,129.03,0.72,1.66,1.74,1.14,1.3,70819736,0.94
2024-05-14 04:00:00+00:00,AMC,128.9,5.19,11.88,11.88,5.85,6.85,634246623,6.69
2024-03-22 04:00:00+00:00,MRNO,128.69,9.62,22.0,28.16,14.08,21.25,3173035,12.38
2023-05-03 04:00:00+00:00,APM,127.71,2.89,6.58,9.0,4.4,5.73,14238433,3.69
2024-10-29 04:00:00+00:00,BKYI,127.54,0.69,1.57,1.95,1.07,1.22,120555515,0.88
2023-02-24 05:00:00+00:00,BAER,126.69,4.42,10.02,12.45,7.15,7.9,40931228,5.6
2023-06-27 04:00:00+00:00,BDTX,126.63,1.84,4.17,6.85,3.15,6.18,189977802,2.33
2024-07-11 04:00:00+00:00,BDRX,126.41,0.71,1.61,1.66,0.93,1.08,63556368,0.9
2024-03-06 05:00:00+00:00,APM,126.18,1.45,3.28,17.49,2.63,9.49,82797206,1.83
2023-12-04 05:00:00+00:00,QXO,125.89,3.67,8.29,13.37,6.48,12.49,41654114,4.62
2023-10-13 04:00:00+00:00,BPTH,125.86,0.39,0.89,1.08,0.62,0.75,123862390,0.5
2024-05-28 04:00:00+00:00,INSM,125.68,22.0,49.65,50.1,44.51,48.06,33410128,27.65
2024-04-10 04:00:00+00:00,ADIL,125.66,1.13,2.55,2.74,1.75,2.33,106739891,1.42
2024-08-15 04:00:00+00:00,CING,125.47,1.84,4.16,6.8,3.8,4.8,105319107,2.32
2023-10-27 04:00:00+00:00,APLM,125.35,0.57,1.28,1.45,0.81,0.86,94237594,0.71
2024-10-14 04:00:00+00:00,TVGN,125.24,0.38,0.85,1.31,0.74,1.09,249536606,0.48
2024-01-29 05:00:00+00:00,PALI,125.0,0.52,1.17,1.49,0.93,0.96,136020287,0.65
2024-03-08 05:00:00+00:00,SGD,124.58,0.66,1.48,2.69,1.17,1.24,66313024,0.82
2024-10-22 04:00:00+00:00,GNPX,124.5,1.51,3.39,3.97,2.43,3.59,190328359,1.88
2024-02-08 05:00:00+00:00,CCTG,124.32,2.59,5.81,6.94,4.3,4.75,17817720,3.22
2024-05-10 04:00:00+00:00,NVAX,124.16,4.47,10.02,11.0,8.61,8.88,170871994,5.55
2023-11-27 05:00:00+00:00,RDHL,122.69,0.32,0.7,1.14,0.67,1.0,193257511,0.39
2024-11-04 05:00:00+00:00,ADN,122.63,1.9,4.23,4.32,2.85,3.35,66854558,2.33
2023-01-26 05:00:00+00:00,CRGO,122.48,10.23,22.76,31.15,10.3,10.49,245163,12.53
2025-01-06 05:00:00+00:00,MEGL,122.38,0.56,1.25,1.38,0.82,0.9,79123453,0.69
2024-05-02 04:00:00+00:00,ALLR,121.9,1.37,3.04,3.46,1.14,1.23,94380092,1.67
2024-09-20 04:00:00+00:00,BATL,121.77,2.94,6.52,6.57,6.45,6.57,1461623,3.58
2024-07-24 04:00:00+00:00,DRMA,121.54,1.3,2.88,5.0,2.25,2.67,65307983,1.58
2024-12-24 05:00:00+00:00,JTAI,121.05,3.42,7.56,9.99,5.85,6.13,34699908,4.14
2023-05-05 04:00:00+00:00,NBTX,120.68,2.03,4.48,7.76,4.27,6.68,39743327,2.45
2023-12-22 05:00:00+00:00,RMCO,120.6,1.99,4.39,4.75,2.49,2.56,37833598,2.4
2024-12-31 05:00:00+00:00,VRME,120.28,0.79,1.74,2.48,1.18,1.36,94163299,0.95
2024-08-30 04:00:00+00:00,BNRG,120.12,0.65,1.42,2.51,1.28,1.55,237820626,0.77
2024-01-22 05:00:00+00:00,SGMT,119.94,6.82,15.0,20.71,12.1,18.42,36182888,8.18
2024-02-08 05:00:00+00:00,HOLO,119.56,18.0,39.52,41.53,17.21,28.7,21819492,21.52
2023-11-24 05:00:00+00:00,BGLC,119.3,0.34,0.75,0.92,0.6,0.9,84041808,0.41
2024-10-02 04:00:00+00:00,API,119.27,2.75,6.03,6.43,3.95,4.94,81673417,3.28
2024-08-16 04:00:00+00:00,CING,119.17,4.8,10.52,20.83,8.71,17.69,100646484,5.72
2024-12-19 05:00:00+00:00,CURR,119.0,2.0,4.38,4.38,2.22,2.39,18924611,2.38
2023-08-09 04:00:00+00:00,RENB,118.82,0.85,1.86,2.34,1.31,1.55,33949012,1.01
2023-06-26 04:00:00+00:00,SCNX,118.01,8.44,18.4,19.7,14.2,16.36,14962418,9.96
2024-08-13 04:00:00+00:00,AIFF,117.98,3.17,6.91,9.0,6.51,8.44,182639,3.74
2023-05-30 04:00:00+00:00,TOP,117.93,5.02,10.94,11.98,8.32,10.37,10483664,5.92
2024-12-04 05:00:00+00:00,SRM,117.43,0.63,1.37,1.66,1.04,1.16,143643891,0.74
2024-10-09 04:00:00+00:00,BNZI,117.39,2.76,6.0,6.89,4.24,5.02,37099755,3.24
2023-02-17 05:00:00+00:00,IBIO,117.28,0.75,1.63,1.99,1.33,1.48,80052009,0.88
2024-12-20 05:00:00+00:00,NVNI,117.23,2.67,5.8,12.19,3.16,8.58,78056332,3.13
2024-03-07 05:00:00+00:00,BREA,116.67,1.02,2.21,2.44,1.72,1.95,57357094,1.19
2023-07-12 04:00:00+00:00,RXRX,116.37,6.78,14.67,14.99,10.13,12.08,80177497,7.89
2024-05-24 04:00:00+00:00,AKAN,116.32,2.39,5.17,5.66,3.03,4.11,39116103,2.78
2024-12-19 05:00:00+00:00,XHG,116.18,0.75,1.63,3.2,1.06,1.3,30724358,0.88
2024-09-30 04:00:00+00:00,XHG,115.32,0.98,2.1,3.0,0.26,0.29,169685537,1.12
2023-12-08 05:00:00+00:00,INTS,115.25,4.0,8.61,11.44,6.26,6.88,31873804,4.61
2024-01-08 05:00:00+00:00,ACON,114.71,3.06,6.57,6.75,3.22,3.6,25842861,3.51
2024-09-12 04:00:00+00:00,MNPR,114.58,2.4,5.15,5.44,3.17,3.95,41004636,2.75
2024-12-20 05:00:00+00:00,HSDT,114.58,0.48,1.03,1.45,0.7,0.91,122251520,0.55
2024-11-13 05:00:00+00:00,BTCT,114.57,10.5,22.53,26.58,15.36,17.65,45367586,12.03
2024-12-17 05:00:00+00:00,OPTX,114.04,1.78,3.81,5.1,3.1,3.53,93203731,2.03
2024-03-04 05:00:00+00:00,QNRX,113.71,2.77,5.92,6.18,2.83,2.9,25978946,3.15
2024-01-09 05:00:00+00:00,SNTG,113.62,2.13,4.55,4.66,3.25,3.47,28164077,2.42
2024-09-06 04:00:00+00:00,WHLR,113.53,4.14,8.84,12.45,7.11,10.25,80494281,4.7
2024-02-27 05:00:00+00:00,IFBD,113.41,2.76,5.89,6.83,1.04,1.28,55512931,3.13
2024-12-19 05:00:00+00:00,APCX,113.39,0.38,0.81,1.49,0.4,0.62,196095303,0.43
2023-05-24 04:00:00+00:00,TYGO,113.3,10.0,21.33,21.33,12.05,12.71,1064616,11.33
2024-12-03 05:00:00+00:00,PSQH,113.11,2.06,4.39,7.77,3.59,7.63,173162002,2.33
2024-11-19 05:00:00+00:00,PRFX,113.08,0.54,1.14,1.82,0.94,1.4,195809291,0.6
2024-06-05 04:00:00+00:00,XTIA,113.04,0.92,1.96,2.03,0.92,0.96,60412397,1.04
2024-05-14 04:00:00+00:00,GME,112.91,30.45,64.83,64.83,36.0,48.75,206979143,34.38
2023-05-03 04:00:00+00:00,AKAN,112.61,1.11,2.36,2.7,1.22,1.39,35297250,1.25
2023-07-11 04:00:00+00:00,GDTC,112.61,3.49,7.42,9.25,5.5,5.64,21912662,3.93
2024-02-09 05:00:00+00:00,TOP,112.54,3.27,6.95,7.77,5.21,5.39,72629350,3.68
2024-12-27 05:00:00+00:00,MYSZ,112.32,4.22,8.96,9.4,5.75,6.51,33172830,4.74
2024-07-16 04:00:00+00:00,SILO,112.15,1.07,2.27,2.69,1.88,2.39,176379148,1.2
2024-04-22 04:00:00+00:00,MLEC,112.14,1.4,2.97,3.25,2.1,2.47,79683017,1.57
2023-08-15 04:00:00+00:00,VFS,110.53,10.45,22.0,38.78,16.0,37.06,6896475,11.55
2024-06-18 04:00:00+00:00,ASNS,110.43,1.15,2.42,2.55,1.8,2.12,51371446,1.27
2025-01-02 05:00:00+00:00,CGBS,110.37,0.4,0.84,1.25,0.62,0.68,279955230,0.44
2024-08-12 04:00:00+00:00,TRNR,110.37,0.35,0.73,0.8,0.52,0.62,93170479,0.38
2024-04-16 04:00:00+00:00,PALI,110.34,4.16,8.75,9.65,5.34,5.93,28975236,4.59
2023-04-18 04:00:00+00:00,DRMA,110.13,1.58,3.32,3.93,2.35,2.53,70119632,1.74
2024-05-15 04:00:00+00:00,FFIE,110.03,0.29,0.6,0.98,0.39,0.7,1346457070,0.31
2024-10-28 04:00:00+00:00,EVOK,109.62,5.3,11.11,12.32,6.83,7.08,21131703,5.81
2024-09-09 04:00:00+00:00,SINT,109.22,2.82,5.9,6.98,4.21,4.36,68704081,3.08
2024-06-04 04:00:00+00:00,NUSI,108.63,11.36,23.7,24.0,23.6,23.93,148334,12.34
2023-02-03 05:00:00+00:00,RSLS,108.57,6.3,13.14,22.4,11.56,17.04,11627717,6.84
2023-06-22 04:00:00+00:00,LCFY,108.43,7.0,14.59,16.79,6.03,7.48,3480384,7.59
2024-07-03 04:00:00+00:00,CNSP,107.94,1.26,2.62,2.96,1.32,1.46,55759104,1.36
2024-05-09 04:00:00+00:00,CPOP,107.65,1.7,3.53,4.3,2.78,3.12,76990891,1.83
2023-12-13 05:00:00+00:00,STTK,107.58,2.11,4.38,5.42,3.67,4.86,57197880,2.27
2024-12-09 05:00:00+00:00,SONN,106.67,2.1,4.34,4.85,1.93,1.98,49867223,2.24
2024-06-10 04:00:00+00:00,DSY,106.38,1.91,3.94,5.14,3.4,3.61,53313132,2.03
2024-02-14 05:00:00+00:00,CCG,106.29,3.18,6.56,10.0,4.55,4.75,8147493,3.38
2024-08-21 04:00:00+00:00,REVB,106.09,1.04,2.14,3.5,1.81,2.09,87133866,1.1
2024-01-18 05:00:00+00:00,AGFY,105.93,1.18,2.43,2.8,1.24,1.37,74151373,1.25
2023-04-05 04:00:00+00:00,BURU,105.88,2.72,5.6,6.98,3.71,4.27,23367260,2.88
2023-08-14 04:00:00+00:00,TSHA,105.68,0.74,1.52,2.21,1.34,2.13,159154136,0.78
2025-01-03 05:00:00+00:00,NITO,105.61,1.07,2.2,3.49,2.0,2.64,358291646,1.13
2024-02-29 05:00:00+00:00,JL,105.47,12.8,26.3,27.01,1.72,2.0,17690382,13.5
2024-02-14 05:00:00+00:00,CNVS,105.16,1.55,3.18,3.93,2.11,2.35,32912648,1.63
2024-12-30 05:00:00+00:00,INTZ,104.63,2.16,4.42,7.34,4.2,5.68,132966998,2.26
2023-04-12 04:00:00+00:00,HTCR,104.52,0.88,1.8,1.8,1.2,1.4,18262756,0.92
2024-04-11 04:00:00+00:00,RLYB,104.29,1.63,3.33,3.46,2.63,2.98,79900438,1.7
2024-06-10 04:00:00+00:00,KWE,104.25,0.4,0.82,1.16,0.6,0.87,337111955,0.42
2024-03-07 05:00:00+00:00,IMRN,104.23,1.65,3.37,5.96,2.82,4.55,53777838,1.72
2024-07-10 04:00:00+00:00,LGVN,104.18,2.87,5.86,6.4,4.17,4.55,110520058,2.99
2023-08-29 04:00:00+00:00,TIVC,104.12,1.94,3.96,4.01,2.78,2.98,25338398,2.02
2023-11-07 05:00:00+00:00,SNTI,104.04,0.29,0.6,0.65,0.49,0.52,81229290,0.3
2024-07-03 04:00:00+00:00,VVPR,104.0,1.5,3.06,3.27,2.27,2.5,55806399,1.56
2024-05-06 04:00:00+00:00,XBP,103.77,2.12,4.32,4.33,3.1,3.5,55728297,2.2
2024-12-12 05:00:00+00:00,PALI,103.57,1.4,2.85,3.3,1.91,2.36,68198159,1.45
2023-11-16 05:00:00+00:00,APLM,103.45,0.87,1.77,1.79,0.84,0.85,65383321,0.9
2023-08-08 04:00:00+00:00,VVOS,103.1,0.26,0.53,0.56,0.38,0.4,70042980,0.27
2024-12-26 05:00:00+00:00,ZCAR,102.1,1.43,2.89,3.77,2.41,2.83,60303218,1.46
2025-01-02 05:00:00+00:00,AEI,101.97,1.02,2.06,2.61,1.12,1.38,46873141,1.04
2023-02-13 05:00:00+00:00,GRI,101.49,0.46,0.93,1.23,0.83,0.88,177452810,0.47
2024-10-31 04:00:00+00:00,ROOT,101.23,40.49,81.48,118.15,63.12,68.39,13509221,40.99
2024-11-14 05:00:00+00:00,AKAN,101.19,0.67,1.35,1.57,1.22,1.48,467511,0.68
2024-02-05 05:00:00+00:00,SELX,101.13,5.33,10.72,11.63,7.04,7.04,7459963,5.39
2024-08-26 04:00:00+00:00,PWM,100.27,0.75,1.51,1.75,1.19,1.43,53755309,0.76
2024-03-05 05:00:00+00:00,AISP,100.0,1.65,3.3,5.97,2.63,4.95,217603607,1.65
2024-02-26 05:00:00+00:00,TSLY,100.0,9.04,18.08,18.64,18.08,18.53,2493182,9.04
2023-04-19 04:00:00+00:00,CJJD,100.0,0.68,1.35,1.39,1.03,1.11,120876827,0.68
2024-12-09 05:00:00+00:00,ZEO,100.0,1.35,2.7,2.8,2.2,2.65,48152199,1.35
2023-10-17 04:00:00+00:00,ASMB,99.72,0.73,1.45,1.67,1.2,1.25,75887651,0.72
2024-05-01 04:00:00+00:00,CTMX,99.39,1.63,3.25,5.85,2.78,5.13,206720383,1.62
2024-01-26 05:00:00+00:00,CRBP,99.17,8.44,16.81,39.96,16.25,29.49,33290727,8.37
2024-03-13 04:00:00+00:00,GXAI,99.06,5.32,10.59,16.27,6.5,8.04,43556207,5.27
2024-04-05 04:00:00+00:00,GLAD,98.98,9.8,19.5,19.92,19.2,19.86,317696,9.7
2024-06-03 04:00:00+00:00,BPTH,98.54,2.06,4.09,4.55,2.77,3.23,56969666,2.03
2023-01-25 05:00:00+00:00,BAER,98.23,10.19,20.2,25.4,16.16,22.08,373405,10.01
2024-10-23 04:00:00+00:00,VRAX,98.21,1.68,3.33,3.62,2.36,2.52,90236324,1.65
2024-05-20 04:00:00+00:00,MMV,98.04,0.59,1.17,2.05,1.0,1.33,129916847,0.58
2023-10-10 04:00:00+00:00,SPCB,97.92,0.36,0.71,1.13,0.63,0.88,233298138,0.35
2024-01-16 05:00:00+00:00,ELAB,97.66,1.71,3.38,3.89,1.36,1.39,48770723,1.67
2024-02-07 05:00:00+00:00,MAGN,97.66,1.28,2.53,2.71,1.96,2.64,66705246,1.25
2023-09-25 04:00:00+00:00,RNAZ,97.29,0.66,1.31,3.2,1.3,2.55,97186545,0.65
2023-11-30 05:00:00+00:00,AGRI,96.67,0.9,1.77,2.67,0.82,0.84,48568518,0.87
2024-07-12 04:00:00+00:00,TOYO,96.13,1.55,3.04,3.2,2.22,2.7,56853646,1.49
2023-08-28 04:00:00+00:00,GDC,96.06,2.54,4.98,5.34,3.28,3.5,45187785,2.44
2023-07-10 04:00:00+00:00,MOB,96.0,1.5,2.94,3.33,2.52,2.82,91563258,1.44
2024-02-27 05:00:00+00:00,GPUS,95.95,0.39,0.76,0.82,0.44,0.46,117186857,0.37
2024-10-10 04:00:00+00:00,BLMZ,95.75,0.72,1.4,1.55,1.13,1.34,81267123,0.68
2024-08-02 04:00:00+00:00,MKDW,95.67,2.08,4.07,4.5,2.72,3.22,17708283,1.99
2024-02-15 05:00:00+00:00,NNOX,95.6,6.36,12.44,12.7,9.19,9.5,47077343,6.08
2024-08-29 04:00:00+00:00,BCDA,95.45,2.2,4.3,4.66,2.93,4.02,35778758,2.1
2024-08-28 04:00:00+00:00,BSLK,95.17,2.07,4.04,4.25,1.71,2.03,33978333,1.97
2023-06-26 04:00:00+00:00,MLTX,95.15,25.88,50.51,52.33,39.06,45.95,10438895,24.63
2023-11-08 05:00:00+00:00,GAN,95.11,0.89,1.74,1.75,1.61,1.63,15663020,0.85
2024-09-30 04:00:00+00:00,EMKR,95.04,1.21,2.36,2.45,1.84,2.21,31225275,1.15
2024-11-06 05:00:00+00:00,DATS,94.97,1.79,3.49,3.6,2.16,2.24,54199641,1.7
2023-05-24 04:00:00+00:00,GCT,94.52,5.66,11.01,11.78,7.03,7.16,31940023,5.35
2024-09-13 04:00:00+00:00,RMSG,94.48,12.33,23.98,55.28,17.35,37.0,205220,11.65
2023-12-21 05:00:00+00:00,MSAI,94.27,2.62,5.09,14.0,4.59,4.94,15254438,2.47
2024-08-19 04:00:00+00:00,APDN,94.15,0.78,1.52,2.85,1.4,1.79,231688148,0.74
2023-03-09 05:00:00+00:00,OCEA,94.03,4.69,9.1,11.2,7.24,10.56,60635799,4.41
2024-07-08 04:00:00+00:00,IVP,93.96,1.49,2.89,3.0,1.5,2.97,54791484,1.4
2024-03-13 04:00:00+00:00,NCNA,93.76,0.38,0.74,0.78,0.42,0.42,64532675,0.36
2023-07-07 04:00:00+00:00,PWM,93.52,5.4,10.45,22.45,7.52,19.09,30211491,5.05
2023-10-10 04:00:00+00:00,SMX,93.49,1.69,3.27,3.8,2.49,2.87,61889863,1.58
2024-01-10 05:00:00+00:00,MESO,93.27,1.04,2.01,2.01,1.89,1.93,106511,0.97
2023-04-14 04:00:00+00:00,XTIA,93.06,0.72,1.39,1.65,0.8,0.95,100677143,0.67
2024-11-21 05:00:00+00:00,SPAI,93.02,3.2,6.18,6.5,4.1,4.47,43341916,2.98
2024-03-08 05:00:00+00:00,PBM,92.91,1.27,2.45,4.31,2.11,2.11,149924425,1.18
2024-06-06 04:00:00+00:00,LPA,92.79,31.64,61.0,72.01,38.0,47.14,708187,29.36
2024-03-04 05:00:00+00:00,FUFU,92.63,6.38,12.29,18.32,11.9,13.13,7585689,5.91
2023-06-08 04:00:00+00:00,BAOS,92.58,5.93,11.42,14.51,9.23,14.04,16681055,5.49
2024-04-05 04:00:00+00:00,GCTS,92.5,5.73,11.03,11.9,7.5,8.16,28609089,5.3
2023-05-11 04:00:00+00:00,SBFM,92.45,0.53,1.02,1.4,0.77,0.9,69672678,0.49
2024-01-04 05:00:00+00:00,OMGA,92.31,2.73,5.25,6.3,4.78,5.32,88646271,2.52
2023-08-03 04:00:00+00:00,BJDX,92.31,5.46,10.5,11.14,8.1,8.31,11715937,5.04
2023-04-25 04:00:00+00:00,DWTX,91.91,0.63,1.2,1.44,0.77,0.97,111936807,0.57
2024-09-10 04:00:00+00:00,SMX,91.87,2.21,4.25,4.54,2.86,3.29,29134535,2.04
2024-09-20 04:00:00+00:00,LFLY,91.62,1.79,3.43,3.58,2.14,2.32,30479175,1.64
2023-11-13 05:00:00+00:00,TIVC,91.6,1.19,2.28,2.52,1.77,2.14,49702189,1.09
2023-05-09 04:00:00+00:00,ENSC,91.57,3.44,6.59,7.2,3.81,4.11,27811343,3.15
2023-02-10 05:00:00+00:00,THAR,91.53,1.18,2.26,2.65,1.55,1.59,95411242,1.08
2023-12-27 05:00:00+00:00,CING,91.41,1.98,3.79,5.1,3.34,3.99,57679500,1.81
2023-05-04 04:00:00+00:00,SVRE,91.38,1.16,2.22,2.6,1.54,1.59,45809622,1.06
2024-11-27 05:00:00+00:00,IDAI,91.07,0.36,0.7,0.86,0.52,0.84,374400536,0.33
2024-03-27 04:00:00+00:00,GCTS,91.03,6.58,12.57,56.0,9.44,44.0,4294545,5.99
2023-02-15 05:00:00+00:00,RNAZ,90.96,0.47,0.9,0.91,0.61,0.67,40836369,0.43
2023-04-10 04:00:00+00:00,JFBR,90.93,0.73,1.39,1.57,1.2,1.41,47058095,0.66
2023-07-12 04:00:00+00:00,HCTI,90.8,3.26,6.22,10.89,5.81,6.2,29645180,2.96
2023-10-09 04:00:00+00:00,PRZO,90.52,1.16,2.21,2.85,1.81,2.7,171833818,1.05
2024-11-26 05:00:00+00:00,TOYO,90.34,2.9,5.52,5.99,4.45,5.41,49091025,2.62
2024-05-20 04:00:00+00:00,FFIE,90.29,1.03,1.96,2.25,1.2,1.8,701643326,0.93
2023-11-17 05:00:00+00:00,WLGS,90.25,0.4,0.76,1.04,0.63,0.79,38154200,0.36
2023-12-07 05:00:00+00:00,NITO,90.23,2.15,4.09,7.55,3.0,3.05,63949705,1.94
2024-07-22 04:00:00+00:00,MIRA,90.19,0.69,1.31,5.01,1.3,5.01,158147596,0.62
2024-07-01 04:00:00+00:00,CSLR,90.18,1.12,2.13,2.35,1.41,1.48,132656748,1.01
2023-11-14 05:00:00+00:00,AIRE,90.15,5.89,11.2,14.88,6.92,12.0,28306839,5.31
2023-09-07 04:00:00+00:00,WHLR,90.09,4.54,8.63,9.42,6.0,6.39,22191161,4.09
2024-04-24 04:00:00+00:00,AMST,90.0,2.0,3.8,4.34,2.96,3.35,70566626,1.8
2024-10-18 04:00:00+00:00,SOBR,89.94,7.95,15.1,19.35,9.45,10.26,6405283,7.15
2023-07-10 04:00:00+00:00,SHOT,89.89,0.37,0.69,0.75,0.47,0.55,80163400,0.33
2024-11-26 05:00:00+00:00,ZENA,89.88,6.42,12.19,12.43,8.0,10.3,80371382,5.77
2023-06-14 04:00:00+00:00,ONCO,89.87,0.79,1.5,1.58,1.11,1.28,57607410,0.71
